datasheet_id|enhancement_id|Unnamed: 2
1164|9733002|
1165|10623003|
1165|10623002|
1165|8771004|
1165|10676005|
1165|8478003|
1165|10466005|
1165|10392005|
1165|10269005|
1165|10680002|
1165|9835005|
1165|10400004|
1165|8494003|
1165|10680003|
1165|9240003|
1165|8482002|
1165|8774003|
1165|8486003|
1165|10684005|
1165|10645003|
1165|10400005|
1165|10368005|
1165|8490002|
1165|9851005|
1165|8474004|
1165|10684004|
1165|9835004|
1165|10629004|
1165|8774002|
1165|10368004|
1165|10400003|
1165|9851002|
1165|8353003|
1165|8494002|
1165|10645005|
1165|8482004|
1165|10633003|
1165|10368003|
1165|8522002|
1165|10684003|
1165|10396004|
1165|10155002|
1165|9733002|
1165|8771005|
1165|10629003|
1165|10261003|
1165|10680004|
1165|9843003|
1165|9835002|
1165|10155003|
1165|8774004|
1165|9733005|
1165|10645004|
1165|10460005|
1165|10676003|
1165|8482005|
1165|8353005|
1165|10633004|
1165|10265003|
1165|8376004|
1165|10269003|
1165|8474005|
1165|8478005|
1165|10633005|
1165|10368002|
1165|10392003|
1165|9835003|
1165|8376005|
1165|8486004|
1165|10396003|
1165|10396002|
1165|10684002|
1165|10629002|
1165|10400002|
1165|8482003|
1165|10460002|
1165|10466002|
1165|10466004|
1165|8771003|
1165|10676002|
1165|10676004|
1165|8353002|
1165|10660004|
1165|8771002|
1165|8376002|
1165|9240002|
1165|10155004|
1165|10261005|
1165|8376003|
1165|8522004|
1165|10265005|
1165|8774005|
1165|8490003|
1165|10623004|
1165|10633002|
1166|9733003|
1166|9733002|
1167|10676002|
1167|8353005|
1167|10400003|
1167|8486003|
1167|9843003|
1167|10466005|
1167|10392005|
1167|8478003|
1167|10396004|
1167|10261003|
1167|9835003|
1167|10676003|
1167|10645005|
1167|8486004|
1167|10368002|
1167|10629003|
1167|10265003|
1167|9835002|
1167|10680003|
1167|10368004|
1167|10645004|
1167|10676004|
1167|10269003|
1167|10629002|
1167|10460002|
1167|8474004|
1167|8778004|
1167|10466004|
1167|8494003|
1167|9851005|
1167|10660004|
1167|10155005|
1167|8353003|
1167|10155002|
1167|10623003|
1167|8486005|
1167|10633005|
1167|10684005|
1167|8771004|
1167|9733002|
1167|8771003|
1167|8376005|
1167|8522002|
1167|10400004|
1167|10396003|
1167|10155003|
1167|8486002|
1167|8376004|
1167|8490003|
1167|8482005|
1167|10676005|
1167|10261005|
1167|10684004|
1167|10623002|
1167|10680004|
1167|8778003|
1167|8482004|
1167|8771002|
1167|10645003|
1167|9835005|
1167|10633002|
1167|8494002|
1167|10400005|
1167|10265005|
1167|10680002|
1167|10684003|
1167|8474005|
1167|10633004|
1167|8778002|
1167|10400002|
1167|8522004|
1167|8376003|
1167|10629005|
1167|9733003|
1167|8376002|
1167|8778005|
1167|10684002|
1167|8478005|
1167|10269005|
1167|10368005|
1167|10629004|
1167|10633003|
1167|10623004|
1167|8353002|
1168|9733002|
1168|9733003|
1169|9733003|
1169|9733002|
1172|9851002|
1172|10680003|
1172|8482004|
1172|10392005|
1172|10265003|
1172|8474004|
1172|10392003|
1172|8353003|
1172|8490003|
1172|9240003|
1172|8353005|
1172|10684004|
1172|10645005|
1172|10396004|
1172|10680002|
1172|8353004|
1172|8494003|
1172|10368005|
1172|8522005|
1172|10400004|
1172|9733004|
1172|8482005|
1172|10645004|
1172|9240002|
1172|9835003|
1172|8376003|
1172|10269003|
1172|10368002|
1172|10645003|
1172|10396003|
1172|8482003|
1172|10400002|
1172|10684005|
1172|10460002|
1172|10466002|
1172|10466004|
1172|10660004|
1172|8771002|
1172|10466005|
1172|9843003|
1172|10623004|
1172|10623003|
1172|10400005|
1172|8490002|
1172|10623002|
1172|8486003|
1172|9835005|
1172|10676005|
1172|10629004|
1172|10629003|
1172|8376005|
1172|10629002|
1172|8474002|
1172|10676004|
1172|10633005|
1172|10633004|
1172|10368003|
1172|10155003|
1172|9835004|
1172|8494002|
1172|8353002|
1172|9851005|
1172|10676003|
1172|8771004|
1172|8522002|
1172|10633003|
1172|10633002|
1172|10684003|
1172|8376002|
1172|10676002|
1172|8376004|
1172|8474003|
1172|10155002|
1172|10269005|
1172|10265005|
1172|9733002|
1172|8522004|
1172|10261005|
1172|10680004|
1172|10261003|
1172|8771003|
1172|9835002|
1172|8486004|
1172|8478005|
1172|8474005|
1172|10368004|
1172|10400003|
1172|10684002|
1172|8478003|
1174|8474005|
1174|8478005|
1174|10645003|
1174|10269003|
1174|10265003|
1174|9240002|
1174|10400004|
1174|9240003|
1174|8376003|
1174|10392002|
1174|8486004|
1174|8771004|
1174|10645004|
1174|10676004|
1174|8353003|
1174|8353002|
1174|10684005|
1174|10155003|
1174|10633003|
1174|9835004|
1174|10680004|
1174|8482003|
1174|8494003|
1174|9851002|
1174|10629002|
1174|10629003|
1174|8490003|
1174|8482004|
1174|8376004|
1174|8376005|
1174|8490002|
1174|10629004|
1174|10261005|
1174|10265005|
1174|10269005|
1174|10400005|
1174|9851005|
1174|10676005|
1174|8478003|
1174|10368002|
1174|10684004|
1174|10623002|
1174|10368004|
1174|10680002|
1174|10633002|
1174|10392004|
1174|10396004|
1174|10623003|
1174|10645005|
1174|10368003|
1174|9843005|
1174|10396003|
1174|10633005|
1174|10680003|
1174|8494002|
1174|10400003|
1174|9835005|
1174|10466004|
1174|8522002|
1174|10392003|
1174|9835003|
1174|9733004|
1174|8482005|
1174|10466005|
1174|10684003|
1174|10623004|
1174|9733002|
1174|8486003|
1174|8771003|
1174|8353005|
1174|8522004|
1174|8376002|
1174|10155002|
1174|10676002|
1174|10368005|
1174|8482002|
1174|9843003|
1174|10392005|
1174|10633004|
1174|10261003|
1174|10676003|
1174|8474004|
1174|8771002|
1174|9835002|
1174|10660004|
1174|10466002|
1174|10460002|
1174|10684002|
1174|10400002|
1174|10645002|
1175|9733002|
1177|9733002|
1178|9733002|
1179|9733003|
1179|9733002|
1182|10261003|
1182|10155002|
1182|8474005|
1182|8478005|
1182|10680004|
1182|9851005|
1182|10676004|
1182|10261005|
1182|10265005|
1182|10269005|
1182|8486004|
1182|8778005|
1182|10396003|
1182|8474004|
1182|9733003|
1182|8490003|
1182|8522004|
1182|10155003|
1182|10645005|
1182|8494003|
1182|10684004|
1182|8778004|
1182|10392005|
1182|10660004|
1182|8376004|
1182|8778003|
1182|10629002|
1182|8482004|
1182|9843003|
1182|8771003|
1182|10680003|
1182|8353003|
1182|8478003|
1182|10676003|
1182|9835003|
1182|8486003|
1182|8376003|
1182|8353002|
1182|8771002|
1182|8778002|
1182|9733002|
1182|9835002|
1182|10368005|
1182|10368004|
1182|10368002|
1182|10684003|
1182|10400005|
1182|10400004|
1182|10645004|
1182|10400003|
1182|8376002|
1182|10400002|
1182|10460005|
1182|10460002|
1182|10466005|
1182|10466004|
1182|10680002|
1182|10396002|
1182|10623004|
1182|10623003|
1182|10676002|
1182|10623002|
1182|10629005|
1182|10629004|
1182|10629003|
1182|10676005|
1182|8486002|
1182|10633005|
1182|10633004|
1182|10633003|
1182|10684002|
1182|10633002|
1182|8771005|
1182|8522002|
1182|8494002|
1182|10155005|
1182|8486005|
1182|10645003|
1182|8376005|
1182|10396004|
1182|9835005|
1182|8353005|
1182|10684005|
1182|8482005|
1182|8771004|
1182|10269003|
1182|10265003|
1183|9733002|
1183|9733005|
1184|9733002|
1185|9733002|
1188|9733002|
1189|9733002|
1190|9733003|
1190|9733002|
1191|9733003|
1191|9733002|
1192|9733005|
1192|9733002|
1193|9733002|
1344|9785003|
1344|8771004|
1344|10684004|
1344|10660004|
1344|10269005|
1344|10265005|
1344|9835004|
1344|10623003|
1344|10261005|
1344|10155002|
1344|8771003|
1344|10396003|
1344|8353003|
1344|10633004|
1344|10368004|
1344|9851005|
1344|10400005|
1344|9843003|
1344|8522004|
1344|10684003|
1344|10633002|
1344|9835002|
1344|9785004|
1344|9733002|
1344|8478005|
1344|8474005|
1344|10645003|
1344|9240003|
1344|10629002|
1344|9851002|
1344|8486003|
1344|9785005|
1344|8376004|
1344|10460002|
1344|10261003|
1344|8474004|
1344|8522002|
1344|9835003|
1344|8376003|
1344|9190003|
1344|8478003|
1344|10684002|
1344|8376005|
1344|10400003|
1344|10629003|
1344|10265003|
1344|8482004|
1344|10633003|
1344|10466005|
1344|10645004|
1344|10676005|
1344|10368003|
1344|10269003|
1344|10396004|
1344|10633005|
1344|10368005|
1344|10676004|
1344|8490002|
1344|10466004|
1344|8494002|
1344|10400004|
1344|9190002|
1344|8353005|
1344|8490003|
1344|8482005|
1344|10676003|
1344|8486004|
1344|10629004|
1344|9190004|
1344|10392005|
1344|10623004|
1344|10676002|
1344|9835005|
1344|10680004|
1344|10645005|
1344|8494003|
1344|10155003|
1344|10680003|
1344|10392003|
1344|10623002|
1344|8482003|
1344|10680002|
1344|9240002|
1344|8353002|
1344|9785002|
1344|10684005|
1344|10466002|
1344|10368002|
1344|9190005|
1344|8376002|
1344|10400002|
1344|8771002|
1345|9733002|
1345|8376005|
1345|8771004|
1345|8494003|
1345|10392003|
1345|10269003|
1345|8482005|
1345|10265003|
1345|10623003|
1345|10645003|
1345|10261003|
1345|8494002|
1345|9851002|
1345|8482004|
1345|8474005|
1345|8522002|
1345|9835003|
1345|10368004|
1345|8474004|
1345|10623002|
1345|9240003|
1345|10633005|
1345|10645004|
1345|10269005|
1345|10368005|
1345|8376004|
1345|8490003|
1345|10676005|
1345|10684002|
1345|10400003|
1345|10676004|
1345|10265005|
1345|9733004|
1345|10368003|
1345|10155003|
1345|9835004|
1345|10645005|
1345|10676003|
1345|10676002|
1345|10680004|
1345|10396003|
1345|10155002|
1345|10680003|
1345|8482003|
1345|10466004|
1345|10660004|
1345|9851005|
1345|8490004|
1345|10460002|
1345|10400002|
1345|8353005|
1345|8376002|
1345|10392005|
1345|10629004|
1345|10684005|
1345|8376003|
1345|8353002|
1345|9835005|
1345|10633002|
1345|9248002|
1345|8478003|
1345|8771003|
1345|10629002|
1345|10680002|
1345|8771002|
1345|8522004|
1345|10396004|
1345|10684003|
1345|10684004|
1345|8353003|
1345|8486003|
1345|10261005|
1345|10400005|
1345|9835002|
1345|8490005|
1345|10466005|
1345|9843003|
1345|10466003|
1345|10368002|
1345|10633004|
1345|10466002|
1345|9248003|
1345|10633003|
1345|10623004|
1345|10400004|
1345|8486004|
1345|9240002|
1345|8478005|
1345|8490002|
1345|10629003|
1346|10633002|
1346|8376004|
1346|9240003|
1346|8478003|
1346|10684003|
1346|10392003|
1346|8490002|
1346|10680003|
1346|10676002|
1346|8522004|
1346|9835003|
1346|10396003|
1346|10676003|
1346|10645003|
1346|9851005|
1346|10676004|
1346|10676005|
1346|10466004|
1346|10633005|
1346|9835004|
1346|10368005|
1346|10400005|
1346|10155003|
1346|10660004|
1346|10400003|
1346|10368004|
1346|10633003|
1346|8486003|
1346|8474004|
1346|10629002|
1346|10629003|
1346|8376003|
1346|8482003|
1346|10645004|
1346|9843003|
1346|10629004|
1346|8490003|
1346|10269005|
1346|10265005|
1346|10261005|
1346|8478005|
1346|8494002|
1346|8522002|
1346|8376005|
1346|10466005|
1346|10623002|
1346|10680004|
1346|9851002|
1346|10155002|
1346|8771004|
1346|10684002|
1346|10623003|
1346|10261003|
1346|10265003|
1346|10269003|
1346|10368003|
1346|10623004|
1346|8482005|
1346|10645005|
1346|10633004|
1346|8353005|
1346|9835005|
1346|9733002|
1346|8494003|
1346|8771002|
1346|10466002|
1346|10396004|
1346|8486004|
1346|9733004|
1346|8353002|
1346|10400004|
1346|10460002|
1346|8474005|
1346|10400002|
1346|8376002|
1346|8482004|
1346|10368002|
1346|8482002|
1346|8353003|
1346|9835002|
1346|8771003|
1346|10684004|
1346|10392005|
1346|10684005|
1346|9240002|
1346|10680002|
1347|9733002|
1348|10645004|
1348|10660004|
1348|10623003|
1348|9835002|
1348|8771003|
1348|10684003|
1348|10633003|
1348|10368004|
1348|10396003|
1348|8376004|
1348|10684004|
1348|10680002|
1348|9733002|
1348|9843003|
1348|10645003|
1348|10400003|
1348|10400002|
1348|8494002|
1348|8353002|
1348|8482005|
1348|9835005|
1348|10633004|
1348|9785002|
1348|8494003|
1348|8522002|
1348|8778003|
1348|8353003|
1348|10676002|
1348|10466004|
1348|10629002|
1348|10684002|
1348|10684005|
1348|8482004|
1348|10676005|
1348|10368002|
1348|10633005|
1348|10368005|
1348|9785004|
1348|10460002|
1348|10265003|
1348|10676004|
1348|10676003|
1348|10155002|
1348|8778004|
1348|10623002|
1348|10629004|
1348|9835003|
1348|10392005|
1348|10396004|
1348|8376005|
1348|10400004|
1348|10629005|
1348|10645005|
1348|8486002|
1348|10680003|
1348|8778002|
1348|8486005|
1348|10629003|
1348|9785005|
1348|9785003|
1348|8474004|
1348|10269005|
1348|10265005|
1348|10261005|
1348|8778005|
1348|8478005|
1348|8474005|
1348|8771004|
1348|8353005|
1348|9851005|
1348|10680004|
1348|10623004|
1348|8486003|
1348|10155003|
1348|10400005|
1348|8376002|
1348|10261003|
1348|10633002|
1348|8490003|
1348|10466005|
1348|8486004|
1348|8522004|
1348|10269003|
1348|10155005|
1348|9733003|
1348|8771002|
1348|8478003|
1348|8376003|
1355|8960003|
1355|8985002|
1355|10151002|
1355|8960002|
1355|8976004|
1355|9773002|
1355|8985004|
1355|8960004|
1355|10151003|
1355|9773004|
1355|8968005|
1355|8964005|
1355|8976003|
1355|8964002|
1355|8964004|
1355|8968003|
1355|8976005|
1355|9773005|
1355|10641004|
1355|8972005|
1355|8972002|
1355|8985005|
1355|8968002|
1355|8968004|
1360|10360002|
1360|10348002|
1360|10356002|
1360|10356004|
1360|9777002|
1360|10356005|
1360|10352002|
1360|10352003|
1360|10364004|
1360|10360004|
1360|9777005|
1360|10348005|
1360|10348004|
1360|10348003|
1360|10364005|
1360|10364003|
1360|10364002|
1361|10360003|
1361|10356004|
1361|10352003|
1361|9777003|
1361|9777005|
1361|10364002|
1361|10356003|
1361|10348004|
1361|10360004|
1361|9485003|
1361|10360005|
1361|10364003|
1361|10348005|
1361|10356005|
1361|10364004|
1361|10352004|
1361|10352005|
1361|10364005|
1361|10352002|
1361|10348003|
1361|9493002|
1361|9777004|
1361|9777002|
1361|9493003|
1361|9485002|
1361|10348002|
1361|10356002|
1362|10364004|
1362|10348003|
1362|9777004|
1362|10364005|
1362|10348004|
1362|10356005|
1362|9485002|
1362|10360003|
1362|10348005|
1362|10360005|
1362|10352002|
1362|9777002|
1362|10356003|
1362|9493002|
1362|9485003|
1362|10352005|
1362|9493003|
1362|9777005|
1362|10352003|
1362|10356004|
1362|10352004|
1362|9777003|
1362|10364002|
1362|10356002|
1362|10364003|
1362|10348002|
1362|10360004|
1367|10123005|
1367|9408002|
1367|10123004|
1367|9398003|
1367|10127002|
1367|9729004|
1367|10135003|
1367|10135002|
1367|9408003|
1367|9729002|
1367|9729005|
1367|10139005|
1367|9398002|
1367|9729003|
1367|10139003|
1367|10123002|
1367|10123003|
1367|10127004|
1368|9729005|
1368|9729002|
1368|9729003|
1368|10135002|
1368|9729004|
1368|10139003|
1368|10131002|
1368|10123003|
1368|9408003|
1368|9398003|
1368|10139005|
1368|10127002|
1368|10123002|
1368|10123005|
1368|10123004|
1368|10127004|
1368|9408002|
1368|9398002|
1368|10135003|
1369|10123003|
1369|10123004|
1369|10127002|
1369|10135002|
1369|10123002|
1369|9729005|
1369|9408002|
1369|10127004|
1369|9729004|
1369|10139005|
1369|10135003|
1369|10131004|
1369|9729002|
1369|9408003|
1369|9398002|
1369|9729003|
1369|10139003|
1369|10123005|
1369|9398003|
1370|10127002|
1370|9729004|
1370|9729003|
1370|10127004|
1370|10123004|
1370|9729002|
1370|10135003|
1370|9729005|
1370|10123003|
1370|10123002|
1370|9408003|
1370|10139003|
1370|9398003|
1370|10139005|
1370|9408002|
1370|10123005|
1370|9398002|
1370|10135002|
1371|9729004|
1371|9729005|
1371|9729003|
1371|9729002|
1372|9729005|
1372|9729003|
1372|9729004|
1372|9729002|
1394|9869004|
1394|9869003|
1394|9869005|
1396|9861003|
1396|9869005|
1396|9869003|
1396|9869004|
1398|9869004|
1398|9869005|
1398|9869003|
1400|9769005|
1400|9899005|
1400|9911005|
1400|9899004|
1400|9769004|
1400|9923005|
1400|9769003|
1400|9899003|
1400|9923004|
1400|9911003|
1400|9923003|
1400|9899002|
1400|9923002|
1400|9911004|
1400|9911002|
1400|9769002|
1423|10629002|
1423|10155003|
1423|8494002|
1423|8376003|
1423|9835003|
1423|10680003|
1423|8522002|
1423|8486004|
1423|10265005|
1423|10400004|
1423|10684003|
1423|10392005|
1423|8778002|
1423|10269005|
1423|10623003|
1423|10676005|
1423|10265003|
1423|8486003|
1423|10396003|
1423|8482005|
1423|8771002|
1423|10633003|
1423|10623004|
1423|10623002|
1423|8778005|
1423|10645004|
1423|8771003|
1423|8376004|
1423|10684004|
1423|8353002|
1423|9733003|
1423|10400003|
1423|8522004|
1423|10633002|
1423|10400005|
1423|10155005|
1423|10368002|
1423|8474004|
1423|9835002|
1423|10680004|
1423|10645005|
1423|8474005|
1423|8376002|
1423|10684002|
1423|10645003|
1423|10400002|
1423|10676002|
1423|8494003|
1423|9733002|
1423|10684005|
1423|10368004|
1423|10633004|
1423|10660004|
1423|8482004|
1423|10269003|
1423|8778004|
1423|9835005|
1423|8478005|
1423|8490003|
1423|10466004|
1423|10155002|
1423|10676003|
1423|8478003|
1423|10629003|
1423|10466005|
1423|8376005|
1423|8353005|
1423|8353003|
1423|10261003|
1423|10396004|
1423|10680002|
1423|10460002|
1423|9843003|
1423|10676004|
1423|10368005|
1423|9851005|
1423|8771004|
1423|10633005|
1423|10629004|
1423|8778003|
1423|10261005|
1447|8395003|
1447|9987003|
1447|8921003|
1447|8930003|
1447|8921004|
1447|8395002|
1447|9753003|
1447|9987002|
1447|8395005|
1447|9264003|
1447|8930005|
1447|8921002|
1447|8395004|
1447|8930004|
1447|9987004|
1447|8921005|
1447|9264002|
1447|9753005|
1447|8930002|
1447|9987005|
1447|9753002|
1448|8930005|
1448|8395005|
1448|9753003|
1448|8930003|
1448|8395003|
1448|9987002|
1448|9987004|
1448|9264002|
1448|8395002|
1448|9987003|
1448|8395004|
1448|8921003|
1448|9987005|
1448|8921002|
1448|8921005|
1448|8930002|
1448|9264003|
1448|9753002|
1448|9753005|
1448|8921004|
1448|8930004|
1449|9753003|
1449|8395003|
1449|8395004|
1449|9987003|
1449|8921004|
1449|8930005|
1449|8921003|
1449|8921005|
1449|8930004|
1449|8921002|
1449|9753002|
1449|9753005|
1449|9987005|
1449|8395005|
1449|8395002|
1449|9987004|
1449|8930003|
1449|8930002|
1450|9753005|
1453|9753005|
1454|9753005|
1455|9980005|
1455|9980002|
1455|9547003|
1455|9815002|
1455|9547002|
1455|9815004|
1455|8438002|
1455|9555002|
1455|9980004|
1455|9555003|
1455|9980003|
1456|9547003|
1456|9980005|
1456|9980002|
1456|9980004|
1456|9547002|
1456|8438002|
1456|9815002|
1456|9815004|
1456|9980003|
1458|9753002|
1458|9753003|
1458|9753004|
1460|9753002|
1460|9753004|
1460|9753003|
1461|9753004|
1461|9753002|
1461|9753003|
1462|9580003|
1462|9980003|
1462|9547003|
1462|9810002|
1462|9580002|
1462|8438005|
1462|9980005|
1462|9980002|
1462|9980004|
1462|9810005|
1462|9547002|
1463|9547002|
1463|9810002|
1463|9980003|
1463|9980004|
1463|9980005|
1463|9980002|
1463|9547003|
1463|8438005|
1463|9810005|
1464|9547002|
1464|9810002|
1464|9810005|
1464|9980004|
1464|9547003|
1464|9980005|
1464|8438005|
1464|9980003|
1464|9980002|
1467|9819003|
1467|9564003|
1467|9819002|
1467|9564002|
1467|9547003|
1467|8438004|
1467|9980004|
1467|9980005|
1467|9547002|
1467|9980002|
1467|9980003|
1468|9547002|
1468|9980005|
1468|9564002|
1468|9980003|
1468|9564003|
1468|9980004|
1468|8438004|
1468|9547003|
1468|9819003|
1468|9819002|
1468|9980002|
1469|9547003|
1469|8438004|
1469|9819002|
1469|9547002|
1469|9980005|
1469|9564003|
1469|9980004|
1469|9819003|
1469|9980003|
1469|9564002|
1469|9980002|
1472|10209002|
1472|9741003|
1472|10209003|
1472|10197005|
1472|10205003|
1472|10197002|
1472|10193002|
1472|10193005|
1472|9741005|
1472|10201003|
1472|10193004|
1472|10201002|
1472|9663003|
1472|9663002|
1472|10209004|
1472|9741004|
1472|9741002|
1472|10205004|
1472|10197004|
1472|10205002|
1472|10197003|
1472|10209005|
1472|10205005|
1472|10201005|
1477|8815003|
1477|8815002|
1477|8811003|
1477|8442005|
1477|9839005|
1477|9983005|
1477|8811005|
1477|9983002|
1477|8815005|
1477|8442004|
1477|9983003|
1477|9839003|
1477|8442002|
1477|8815004|
1477|9983004|
1477|8811004|
1477|8442003|
1477|8811002|
1478|8811003|
1478|8811002|
1478|9983003|
1478|9983004|
1478|9983005|
1478|8815002|
1478|9839005|
1478|8811005|
1478|8442004|
1478|8815005|
1478|8442003|
1478|8815004|
1478|8815003|
1478|8442002|
1478|9839003|
1478|8442005|
1478|8811004|
1478|9983002|
1479|9753003|
1479|9753002|
1479|9753004|
1483|10493004|
1483|9761005|
1483|10506005|
1483|9761003|
1483|10502004|
1483|10497004|
1483|10506003|
1483|10506004|
1483|10493003|
1483|10497005|
1483|10502005|
1483|10497002|
1483|10502003|
1483|9761002|
1483|10493005|
1483|10493002|
1483|10502002|
1483|10506002|
1483|10497003|
1485|9761003|
1485|10502004|
1485|10502002|
1485|10502005|
1485|10506003|
1485|10506005|
1485|9761002|
1485|10493005|
1485|10506002|
1485|10502003|
1485|10497003|
1485|9761005|
1485|10497002|
1485|10493003|
1485|10506004|
1485|10497005|
1485|10493004|
1485|10493002|
1485|10497004|
1486|10506003|
1486|10502004|
1486|9761002|
1486|10493005|
1486|10502005|
1486|9761005|
1486|10497004|
1486|10506002|
1486|10502003|
1486|10497005|
1486|10493003|
1486|10497002|
1486|10506004|
1486|10506005|
1486|10493004|
1486|10493002|
1486|9761003|
1486|10497003|
1486|10502002|
1523|9733002|
1527|8474004|
1527|8353002|
1527|10400005|
1527|9835005|
1527|8494002|
1527|10633002|
1527|10265003|
1527|10676005|
1527|10261003|
1527|8353003|
1527|8490003|
1527|10368002|
1527|10645005|
1527|9733002|
1527|10645004|
1527|8376002|
1527|10684002|
1527|10645003|
1527|8778002|
1527|10368004|
1527|10660004|
1527|8486005|
1527|8376005|
1527|10460002|
1527|8486002|
1527|10684003|
1527|8478002|
1527|8482004|
1527|8353005|
1527|8482005|
1527|10684004|
1527|9851005|
1527|10155003|
1527|10155002|
1527|10466005|
1527|8522004|
1527|10684005|
1527|8771002|
1527|8494003|
1527|8474005|
1527|8478004|
1527|8478005|
1527|9733003|
1527|10623004|
1527|10680002|
1527|10623003|
1527|10396003|
1527|10623002|
1527|8478003|
1527|8778004|
1527|8522003|
1527|8522002|
1527|8376004|
1527|9843003|
1527|8376003|
1527|10680003|
1527|10392005|
1527|10629005|
1527|10629004|
1527|10261005|
1527|10265005|
1527|10269005|
1527|10629003|
1527|10629002|
1527|8771004|
1527|10680004|
1527|10155005|
1527|10400002|
1527|10396004|
1527|10466004|
1527|8778005|
1527|10676002|
1527|9835002|
1527|10633005|
1527|10400003|
1527|10633004|
1527|9835003|
1527|8486003|
1527|8486004|
1527|10676003|
1527|8771003|
1527|10269003|
1527|8778003|
1527|10400004|
1527|10633003|
1527|10676004|
1527|10368005|
1536|9991003|
1536|8872002|
1536|9991005|
1536|8367002|
1536|9991002|
1536|8881002|
1536|8877005|
1536|9991004|
1536|8881003|
1536|8877002|
1536|9795003|
1536|8881005|
1536|8367003|
1536|8367005|
1536|9795004|
1536|8872003|
1536|9795005|
1536|8877003|
1536|8877004|
1536|8881004|
1536|9615003|
1536|8367004|
1536|9615002|
1537|9991005|
1537|9795004|
1537|9795005|
1537|8872004|
1537|8872005|
1537|8367005|
1537|8367003|
1537|8367002|
1537|9991002|
1537|8872003|
1537|9991003|
1537|9991004|
1537|8367004|
1546|9468002|
1546|9067005|
1546|9079005|
1546|9075005|
1546|9075003|
1546|9084004|
1546|9079003|
1546|9067002|
1546|9075004|
1546|9084003|
1546|9067004|
1546|9827005|
1546|9084005|
1546|9067003|
1546|9075002|
1546|9827003|
1546|9084002|
1553|8470002|
1553|9037003|
1553|9033003|
1553|9033004|
1553|9308002|
1553|9316003|
1553|9033002|
1553|9831002|
1553|9316002|
1553|9831004|
1553|9029003|
1553|9308003|
1553|9037005|
1553|9037004|
1553|9029002|
1553|9029005|
1553|9831003|
1553|8470004|
1553|9029004|
1553|8470003|
1553|9831005|
1557|9753003|
1557|9753004|
1557|9753002|
1558|9753005|
1559|9753005|
1560|9753005|
1561|9753005|
1562|9753002|
1562|9753004|
1562|9753003|
1563|9753005|
1565|9079005|
1565|9079002|
1565|9067003|
1565|9079003|
1565|9827005|
1565|9067005|
1565|9079004|
1565|9067002|
1565|9827003|
1565|9067004|
1567|9067005|
1567|9460002|
1567|9067003|
1567|9079005|
1567|9084003|
1567|9067002|
1567|9084002|
1567|9827003|
1567|9084004|
1567|9460003|
1567|9079003|
1567|9084005|
1567|9827005|
1567|9067004|
1568|9067003|
1568|9460002|
1568|9067005|
1568|9084005|
1568|9079003|
1568|9460003|
1568|9067004|
1568|9827005|
1568|9084002|
1568|9079005|
1568|9084003|
1568|9067002|
1568|9084004|
1568|9827003|
1569|9827005|
1569|9084005|
1569|9827003|
1569|9067002|
1569|9079005|
1569|9079003|
1569|9084003|
1569|9067003|
1569|9460002|
1569|9084004|
1569|9084002|
1569|9460003|
1569|9067004|
1569|9067005|
1570|9827003|
1570|9079003|
1570|9084003|
1570|9067003|
1570|9084004|
1570|9067004|
1570|9460003|
1570|9827005|
1570|9079005|
1570|9084005|
1570|9067005|
1570|9084002|
1570|9067002|
1570|9460002|
1571|9084005|
1571|9084003|
1571|9067005|
1571|9079005|
1571|9827003|
1571|9067002|
1571|9079003|
1571|9067004|
1571|9067003|
1571|9827005|
1571|9084002|
1571|9084004|
1572|9075004|
1572|9084004|
1572|9084003|
1572|9827003|
1572|9468003|
1572|9067003|
1572|9084002|
1572|9079005|
1572|9067005|
1572|9084005|
1572|9075002|
1572|9079003|
1572|9827005|
1572|9067002|
1572|9067004|
1572|9075005|
1580|8572004|
1580|8564003|
1580|8572002|
1580|8564004|
1580|8568004|
1580|8385004|
1580|8568003|
1580|8568002|
1580|8564002|
1580|8385002|
1580|8568005|
1580|9298002|
1580|9281002|
1580|8564005|
1580|8572005|
1580|9745003|
1580|9745004|
1580|8385005|
1580|9745005|
1580|9298003|
1580|8572003|
1580|9281003|
1580|8385003|
1581|8964002|
1581|8968005|
1581|9503003|
1581|10151002|
1581|9773005|
1581|8972005|
1581|10641004|
1581|8968002|
1581|8976005|
1581|9773004|
1581|8960002|
1581|8985002|
1581|8968004|
1581|8964005|
1581|8960003|
1581|10151003|
1581|8972002|
1581|9503002|
1581|8985004|
1581|9773002|
1581|8968003|
1581|8964004|
1581|8960004|
1581|10151004|
1581|8976003|
1581|8976004|
1581|8985005|
1583|8985002|
1583|8976005|
1583|8985004|
1583|8985005|
1583|8968005|
1583|8960004|
1583|8960003|
1583|8960002|
1583|8968002|
1583|10151002|
1583|9773002|
1583|8968003|
1583|10641004|
1583|8976004|
1583|10151003|
1583|8972002|
1583|8972005|
1583|8968004|
1584|8968002|
1584|8976004|
1584|8972002|
1584|8985005|
1584|8985004|
1584|8960004|
1584|8960002|
1584|8964004|
1584|9773002|
1584|10641004|
1584|9773004|
1584|8985002|
1584|10151003|
1584|8976005|
1584|8960003|
1584|8968003|
1584|8976003|
1584|8964005|
1584|9503002|
1584|9773005|
1584|8972005|
1584|9503003|
1584|8968005|
1584|8968004|
1584|10151002|
1584|8964002|
1589|9980004|
1589|9806003|
